customer_id,total_orders,avg_order_value,last_order_value,days_since_last_purchase,days_between_orders_avg,sku_diversity,return_rate,churned
3839,4,507.63,551.67,64,86.0,3,0.082,0
3840,5,698.11,534.8,144,79.2,2,0.125,0
3841,2,644.38,881.5,352,170.3,2,0.076,0
3842,6,734.17,644.51,96,65.3,5,0.047,0
3843,4,485.23,436.33,22,79.6,1,0.009,0
3844,3,619.79,691.4,57,55.4,3,0.031,0
3845,2,803.34,1065.7,116,107.5,2,0.032,0
3846,5,1141.87,848.18,153,40.5,5,0.195,0
3847,4,717.9,651.52,81,58.7,4,0.131,0
3848,4,800.63,953.86,69,83.9,4,0.042,0
3849,3,773.14,684.59,36,31.2,3,0.044,0
3850,5,744.02,767.43,62,108.7,5,0.023,0
3851,6,802.3,735.92,30,118.9,6,0.035,0
3852,1,556.17,611.21,149,365.0,1,0.094,0
3853,5,646.43,485.09,148,114.5,5,0.011,0
3854,4,737.48,784.18,149,33.1,4,0.044,0
3855,8,555.04,608.95,85,1.0,7,0.203,0
3856,8,765.0,869.2,115,52.0,5,0.205,0
3857,5,412.53,369.28,39,108.6,2,0.052,0
3858,5,821.83,1059.81,107,70.4,2,0.058,0
3859,2,677.44,393.0,62,24.7,1,0.147,0
3860,5,804.12,697.45,2,124.8,2,0.178,0
3861,8,849.54,1264.79,141,36.5,5,0.047,0
3862,7,911.46,916.73,3,56.5,7,0.034,0
3863,6,740.3,906.85,9,110.0,6,0.164,0
3864,5,440.01,456.7,1,91.7,1,0.075,0
3865,6,435.8,587.31,5,80.8,6,0.061,0
3866,6,510.3,490.68,4,20.8,6,0.007,0
3867,3,808.04,844.19,135,216.8,3,0.131,0
3868,6,488.7,574.18,153,86.3,5,0.035,1
3869,5,664.87,868.7,143,116.0,4,0.001,0
3870,5,636.67,401.73,88,50.8,5,0.027,0
3871,3,754.13,832.3,185,102.3,3,0.125,0
3872,8,807.29,669.59,39,47.1,6,0.411,0
3873,4,714.24,706.37,243,104.4,2,0.037,0
3874,4,820.26,732.36,63,109.6,2,0.088,0
3875,4,534.9,295.14,2,15.1,4,0.125,0
3876,5,853.12,1033.61,109,106.8,3,0.029,0
3877,4,719.72,530.85,182,95.0,4,0.169,0
3878,7,813.94,802.65,18,75.6,3,0.036,0
3879,3,622.42,609.08,45,38.3,3,0.079,0
3880,2,392.38,329.97,170,258.2,2,0.018,0
3881,2,799.84,902.03,122,254.3,2,0.001,0
3882,4,678.49,628.9,227,110.8,4,0.118,0
3883,4,880.28,754.32,66,57.8,4,0.094,0
3884,4,763.28,541.11,114,91.4,3,0.005,0
3885,3,1142.79,931.35,38,61.3,2,0.0,0
3886,4,890.63,965.91,103,31.9,4,0.05,0
3887,4,662.72,397.8,47,139.0,1,0.031,0
3888,3,462.27,617.41,93,40.3,1,0.105,0
3889,5,569.29,551.98,81,10.3,5,0.082,0
3890,5,559.36,462.29,26,123.0,5,0.012,0
3891,4,621.85,695.86,39,17.6,4,0.066,0
3892,3,681.2,624.25,83,46.3,3,0.042,0
3893,5,747.67,880.76,28,140.9,5,0.012,0
3894,5,906.12,713.56,12,35.6,5,0.02,0
3895,4,569.38,456.64,186,138.5,4,0.036,1
3896,3,491.72,550.32,47,221.9,3,0.028,0
3897,4,824.65,1022.26,55,160.3,4,0.048,0
3898,5,899.84,935.02,71,38.3,5,0.078,0
3899,6,626.43,655.34,143,21.1,6,0.068,0
3900,4,856.17,713.34,15,34.2,4,0.092,0
3901,3,815.54,731.45,118,81.4,3,0.039,0
3902,5,443.74,385.42,38,142.1,5,0.225,0
3903,5,604.5,761.11,153,30.0,2,0.053,0
3904,5,628.49,803.3,97,122.7,2,0.218,0
3905,2,998.29,1102.19,22,72.2,2,0.345,0
3906,1,776.29,1088.49,63,365.0,1,0.025,0
3907,4,624.49,701.7,3,78.8,3,0.087,0
3908,3,595.43,736.26,176,167.7,2,0.077,0
3909,5,464.51,444.17,47,107.1,5,0.038,0
3910,6,859.92,832.85,3,24.0,4,0.107,0
3911,3,759.34,735.58,1,161.2,3,0.028,0
3912,4,792.92,644.41,167,40.5,4,0.014,0
3913,3,507.16,462.45,229,224.7,1,0.012,0
3914,4,810.37,863.7,41,135.1,2,0.114,0
3915,6,664.29,584.71,58,84.9,6,0.284,0
3916,5,590.93,656.68,77,66.0,2,0.156,0
3917,1,776.97,661.88,130,365.0,1,0.177,0
3918,5,519.99,438.17,33,65.4,5,0.098,0
3919,7,726.86,728.71,35,81.2,6,0.005,0
3920,7,660.18,390.52,14,43.3,7,0.156,0
3921,6,860.88,1046.69,2,106.6,4,0.18,0
3922,5,833.78,951.54,15,80.4,5,0.002,0
3923,1,713.63,830.11,2,365.0,1,0.039,0
3924,6,742.14,852.55,45,52.6,6,0.074,0
3925,3,789.79,771.67,129,107.1,3,0.021,0
3926,3,698.63,732.73,23,101.9,3,0.024,0
3927,4,577.35,622.35,78,40.8,4,0.004,0
3928,4,627.56,445.43,40,144.5,4,0.051,0
3929,4,516.91,537.76,13,34.7,4,0.13,0
3930,1,838.81,775.55,24,127.7,1,0.369,0
3931,6,759.69,1040.29,77,38.5,5,0.164,0
3932,3,636.54,612.13,15,232.4,3,0.228,0
3933,3,591.27,576.4,96,193.7,1,0.017,0
3934,5,735.45,555.93,19,129.0,3,0.053,0
3935,1,488.05,449.87,361,365.0,1,0.057,0
3936,4,539.7,311.48,5,131.5,1,0.237,0
3937,5,697.06,956.25,44,37.5,2,0.023,0
3938,4,1066.17,1190.62,147,130.1,4,0.132,0
3939,6,767.86,711.5,110,52.0,6,0.055,0
3940,5,727.79,801.18,14,87.8,5,0.132,0
3941,7,524.38,423.63,15,96.6,7,0.11,0
3942,3,560.04,539.71,94,186.5,3,0.103,0
3943,5,903.45,703.17,103,139.8,5,0.017,0
3944,4,630.72,437.62,143,141.7,4,0.039,0
3945,4,710.6,819.22,99,55.5,4,0.123,0
3946,4,788.77,772.2,52,7.1,4,0.019,0
3947,6,636.99,416.7,46,83.8,6,0.162,0
3948,4,623.85,520.56,84,94.4,4,0.093,0
3949,9,441.28,556.48,34,58.5,6,0.171,0
3950,7,517.63,442.72,103,93.6,2,0.265,1
3951,3,788.02,886.05,23,163.8,1,0.207,0
3952,3,634.22,540.84,34,204.4,3,0.04,0
3953,7,800.27,839.28,130,25.5,7,0.046,0
3954,4,462.28,510.77,128,66.7,4,0.111,1
3955,3,821.7,713.04,159,88.0,3,0.084,0
3956,3,694.05,675.48,12,40.2,3,0.107,0
3957,4,479.4,508.95,68,113.8,1,0.01,0
3958,3,869.38,770.66,99,181.0,3,0.202,0
3959,4,489.0,468.53,155,89.7,4,0.023,1
3960,4,861.6,698.99,56,169.3,2,0.08,0
3961,3,695.15,709.7,93,137.3,3,0.139,0
3962,6,565.95,687.76,21,29.9,6,0.078,0
3963,6,977.26,749.86,142,112.0,3,0.102,0
3964,3,760.78,653.39,294,168.2,3,0.049,0
3965,6,882.21,521.58,49,31.8,3,0.017,0
3966,4,764.89,843.19,59,105.3,4,0.005,0
3967,1,667.53,454.02,71,365.0,1,0.018,0
3968,5,569.39,626.59,27,98.3,4,0.106,0
3969,6,672.82,749.59,64,100.7,6,0.015,0
3970,2,724.51,856.36,26,36.8,2,0.352,0
3971,4,822.49,883.16,91,50.2,3,0.033,0
3972,3,641.03,447.54,98,29.7,3,0.116,0
3973,5,777.03,756.47,106,86.6,2,0.001,0
3974,2,951.77,989.06,36,219.5,2,0.154,0
3975,6,723.73,800.85,96,52.1,1,0.037,0
3976,2,406.14,452.5,2,141.4,2,0.136,0
3977,7,707.28,646.83,55,44.1,2,0.269,0
3978,4,685.8,670.92,191,140.8,2,0.102,0
3979,6,681.05,667.61,104,40.6,1,0.026,0
3980,2,460.65,344.0,59,35.2,2,0.012,0
3981,3,741.47,598.11,19,69.3,3,0.033,0
3982,2,620.22,611.28,57,30.2,2,0.211,0
3983,3,684.17,569.49,75,151.5,3,0.028,0
3984,3,842.2,595.82,46,139.0,3,0.033,0
3985,3,578.27,402.58,52,74.5,3,0.04,0
3986,6,684.64,779.81,8,55.1,1,0.046,0
3987,2,669.66,717.16,171,361.1,2,0.085,0
3988,7,675.13,695.13,71,94.5,3,0.021,0
3989,5,633.44,592.0,14,141.5,5,0.105,0
3990,3,641.51,566.85,94,125.3,2,0.187,0
3991,4,951.26,567.66,14,85.1,4,0.042,0
3992,3,636.57,712.17,45,204.0,2,0.044,0
3993,3,740.61,680.33,5,52.6,3,0.134,0
3994,4,715.74,804.72,99,27.2,4,0.069,0
3995,5,710.93,577.58,1,124.3,3,0.119,0
3996,2,772.04,1026.43,43,230.0,2,0.089,0
3997,3,605.06,627.74,37,137.6,3,0.317,0
3998,2,910.21,888.2,198,138.2,2,0.009,0
3999,3,561.99,447.41,71,161.4,3,0.091,0
4000,2,675.32,697.64,122,318.9,2,0.016,0
4001,8,522.02,586.38,18,21.6,2,0.336,0
4002,4,834.56,460.51,81,48.6,4,0.18,0
4003,5,561.82,546.67,14,112.7,5,0.157,0
4004,4,813.35,794.05,411,101.2,4,0.003,0
4005,3,739.73,806.51,87,126.7,2,0.028,0
4006,2,726.43,482.72,40,23.4,1,0.354,0
4007,6,867.44,1006.25,8,16.2,6,0.008,0
4008,4,609.32,699.12,91,112.4,2,0.014,0
4009,3,920.05,1062.63,133,80.2,3,0.071,0
4010,6,642.4,557.41,99,22.4,3,0.036,0
4011,5,764.76,936.41,59,69.7,4,0.018,0
4012,4,670.99,561.9,3,100.8,4,0.053,0
4013,3,792.59,457.57,36,68.9,3,0.136,0
4014,3,549.59,583.76,39,82.6,3,0.226,0
4015,3,716.07,707.31,46,38.8,3,0.183,0
4016,3,702.73,874.2,11,227.3,3,0.208,0
4017,6,765.41,607.07,0,78.7,5,0.041,0
4018,4,760.82,708.24,75,133.5,1,0.003,0
4019,4,570.91,521.15,137,152.2,4,0.109,1
4020,3,895.93,1039.87,31,56.8,3,0.101,0
4021,3,691.37,541.43,142,200.6,3,0.004,0
4022,4,809.57,1015.74,135,121.5,2,0.075,0
4023,3,510.87,435.73,63,194.2,2,0.101,0
4024,2,637.8,581.33,107,69.5,2,0.08,0
4025,2,861.79,869.01,54,113.7,1,0.051,0
4026,6,945.3,753.48,37,109.2,1,0.054,0
4027,7,763.65,823.45,64,20.9,2,0.044,0
4028,2,686.79,722.88,64,129.1,2,0.028,0
4029,7,540.66,473.66,50,51.4,7,0.364,0
4030,5,819.59,866.34,122,66.7,1,0.037,0
4031,1,745.98,792.68,601,365.0,1,0.189,0
4032,4,347.01,386.66,98,30.7,4,0.259,1
4033,6,440.08,537.01,196,58.5,6,0.054,1
4034,5,752.54,815.31,217,79.9,4,0.1,0
4035,3,575.17,630.94,33,165.4,3,0.119,0
4036,5,544.06,424.01,212,43.9,5,0.048,1
4037,5,684.39,474.48,22,121.4,5,0.002,0
4038,3,751.48,668.39,239,228.6,3,0.038,0
4039,4,914.57,974.45,89,115.1,1,0.312,0
4040,5,577.39,625.33,164,139.4,2,0.031,1
4041,2,765.37,378.76,580,301.8,2,0.14,0
4042,5,546.01,560.41,187,102.8,2,0.055,1
4043,5,625.73,766.64,152,84.5,5,0.123,0
4044,3,728.33,1057.48,27,43.7,3,0.024,0
4045,6,677.85,873.24,157,24.7,6,0.013,0
4046,3,495.07,443.44,21,65.2,3,0.004,0
4047,3,777.02,686.9,86,131.2,3,0.162,0
4048,6,811.19,890.97,55,94.3,6,0.042,0
4049,3,1053.89,1224.39,87,166.8,3,0.258,0
4050,1,733.29,898.04,231,365.0,1,0.186,0
4051,3,726.06,812.83,60,30.3,3,0.014,0
4052,3,745.49,562.82,73,126.3,3,0.177,0
4053,7,495.38,357.49,77,76.3,5,0.126,0
4054,3,505.65,653.21,137,60.4,1,0.004,0
4055,4,687.61,664.88,59,186.7,2,0.225,0
4056,9,355.45,286.58,3,15.8,8,0.047,0
4057,6,530.39,410.28,23,39.8,6,0.148,0
4058,4,625.36,557.45,169,45.1,4,0.02,0
4059,3,851.32,1122.7,314,101.0,1,0.045,0
4060,1,738.9,702.93,188,365.0,1,0.081,0
4061,4,472.31,540.61,21,179.1,4,0.01,0
4062,6,693.96,742.48,8,62.1,6,0.267,0
4063,4,787.52,778.35,307,113.7,1,0.084,0
4064,3,807.13,488.45,247,199.0,3,0.082,0
4065,2,856.83,1000.24,73,126.9,2,0.042,0
4066,7,879.71,748.96,71,55.4,7,0.023,0
4067,7,785.49,525.33,176,26.4,4,0.051,0
4068,7,773.06,487.54,10,71.4,3,0.009,0
4069,4,734.88,821.42,104,94.4,4,0.179,0
4070,3,826.36,959.59,270,92.3,3,0.053,0
4071,2,581.82,315.92,239,122.2,1,0.077,0
4072,2,669.34,599.43,48,351.6,2,0.14,0
4073,4,595.09,638.39,312,139.2,4,0.297,1
4074,5,765.03,788.73,20,24.5,2,0.097,0
4075,3,661.17,593.15,28,125.6,3,0.062,0
4076,6,852.02,837.68,8,14.5,1,0.083,0
4077,6,707.84,841.86,10,47.8,5,0.097,0
4078,4,859.53,934.66,147,94.0,4,0.078,0
4079,3,383.32,432.93,38,119.1,2,0.03,0
4080,5,592.03,540.3,105,22.2,5,0.15,1
4081,4,840.73,626.77,200,177.1,4,0.077,0
4082,2,703.05,737.21,17,139.5,1,0.07,0
4083,5,858.38,995.77,68,78.7,5,0.015,0
4084,2,737.64,637.66,71,34.7,2,0.152,0
4085,1,559.92,586.03,206,365.0,1,0.086,0
4086,2,969.02,968.45,15,139.4,2,0.169,0
4087,3,600.48,400.82,46,181.8,2,0.218,0
4088,5,588.15,569.58,85,116.5,3,0.302,0
4089,4,822.95,851.63,90,24.5,4,0.046,0
4090,2,563.29,510.92,242,339.2,2,0.089,0
4091,6,506.02,616.58,4,110.9,3,0.144,0
4092,4,584.85,439.07,67,88.7,4,0.094,0
4093,3,823.02,1177.13,226,100.3,3,0.055,0
4094,3,1020.94,1020.17,433,137.4,3,0.01,0
4095,5,700.73,673.84,12,143.5,4,0.115,0
4096,6,591.38,699.62,83,99.6,1,0.003,0
4097,8,885.19,620.38,0,84.9,5,0.075,0
4098,7,607.71,884.45,30,78.3,5,0.036,0
4099,6,633.38,546.96,47,63.6,6,0.027,0
4100,1,762.49,897.76,76,240.5,1,0.094,0
4101,4,871.17,871.56,100,173.2,1,0.223,0
4102,4,710.58,565.91,1,120.6,4,0.062,0
4103,7,646.79,778.55,171,85.1,7,0.105,0
4104,3,1048.19,1159.12,46,149.4,3,0.034,0
4105,3,599.4,965.08,19,75.6,1,0.072,0
4106,3,616.04,663.75,68,106.1,1,0.037,0
4107,6,641.75,560.44,57,90.8,3,0.026,0
4108,6,782.67,492.3,4,44.9,3,0.061,0
4109,5,629.93,536.21,85,13.5,5,0.111,0
4110,6,822.59,864.75,106,39.0,4,0.068,0
4111,7,692.23,640.48,51,71.9,2,0.052,0
4112,5,652.14,751.69,18,104.9,4,0.028,0
4113,4,615.7,660.33,268,178.7,4,0.063,0
4114,1,696.23,522.56,72,63.8,1,0.067,0
4115,5,767.07,704.29,23,90.1,5,0.009,0
4116,5,694.73,574.46,119,36.8,5,0.055,0
4117,2,734.88,785.55,15,185.0,2,0.04,0
4118,6,583.73,634.06,10,50.3,2,0.101,0
4119,3,592.6,521.34,70,120.7,3,0.043,0
4120,3,699.29,469.94,50,18.8,3,0.052,0
4121,2,717.94,1121.74,183,94.4,2,0.092,0
4122,5,707.17,752.79,318,114.2,2,0.186,0
4123,1,611.45,650.62,211,365.0,1,0.009,0
4124,5,710.93,444.42,137,41.0,5,0.037,0
4125,4,703.81,805.72,73,174.7,3,0.026,0
4126,6,681.83,826.88,4,121.9,6,0.203,0
4127,4,602.17,642.9,13,124.6,4,0.056,0
4128,4,777.89,798.74,363,126.3,3,0.278,0
4129,3,698.22,717.24,32,6.1,3,0.051,0
4130,3,587.46,483.11,177,227.2,3,0.076,0
4131,3,681.25,586.33,29,234.0,3,0.104,0
4132,1,612.59,584.4,137,365.0,1,0.039,0
4133,4,700.47,854.53,17,52.1,4,0.041,0
4134,4,914.24,963.14,170,152.3,4,0.108,0
4135,4,722.18,615.1,18,147.8,4,0.205,0
4136,6,730.22,635.75,97,76.5,1,0.046,0
4137,3,913.65,518.56,19,62.3,3,0.028,0
4138,2,740.66,807.3,245,358.0,2,0.059,0
4139,2,765.06,732.97,100,266.1,2,0.055,0
4140,2,721.65,748.62,76,231.2,2,0.07,0
4141,3,642.29,1031.65,49,216.5,3,0.141,0
4142,6,767.21,698.58,93,33.3,6,0.082,0
4143,4,955.32,996.29,9,60.1,4,0.029,0
4144,9,501.87,438.51,116,42.3,7,0.211,1
4145,3,631.42,610.3,171,222.5,3,0.144,0
4146,6,572.05,460.66,37,30.7,6,0.076,0
4147,6,588.81,459.46,133,26.2,2,0.054,1
4148,2,883.52,564.64,256,164.3,2,0.396,0
4149,1,676.26,529.77,56,365.0,1,0.05,0
4150,7,808.45,846.16,157,102.8,3,0.159,0
4151,4,599.95,562.36,10,106.2,4,0.101,0
4152,2,603.27,576.74,149,77.7,2,0.057,0
4153,4,547.35,498.06,14,34.4,4,0.24,0
4154,6,916.76,945.0,91,11.9,4,0.146,0
4155,6,816.27,831.4,4,120.0,6,0.057,0
4156,4,542.42,545.79,27,38.7,1,0.153,0
4157,2,871.34,814.57,108,266.8,2,0.015,0
4158,2,661.07,757.54,126,207.9,2,0.08,0
4159,3,767.98,459.78,86,223.6,2,0.105,0
4160,7,707.05,599.03,97,50.5,2,0.088,0
4161,5,484.51,407.18,0,30.8,5,0.417,0
4162,5,575.84,650.23,74,41.3,5,0.106,0
4163,4,903.09,805.73,98,51.0,4,0.012,0
4164,4,840.89,677.21,24,60.4,4,0.008,0
4165,4,546.75,565.67,110,171.9,4,0.013,1
4166,2,731.2,848.2,152,181.6,2,0.048,0
4167,4,667.8,766.55,77,72.3,3,0.023,0
4168,5,871.29,1033.16,27,36.0,5,0.054,0
4169,4,669.27,685.17,55,129.4,4,0.022,0
4170,3,584.78,617.61,38,117.3,3,0.032,0
4171,2,810.56,768.52,211,222.6,1,0.267,0
4172,3,878.37,821.05,115,195.1,3,0.046,0
4173,5,759.03,611.19,14,41.5,5,0.009,0
4174,4,785.82,894.76,48,20.4,4,0.145,0
4175,2,520.72,333.6,49,32.0,2,0.097,0
4176,6,508.31,375.42,143,70.6,6,0.135,1
4177,4,497.5,683.28,43,9.3,1,0.059,0
4178,3,857.62,837.76,298,105.1,3,0.394,0
4179,5,641.92,659.89,18,60.5,2,0.086,0
4180,6,823.95,624.19,101,38.1,5,0.037,0
4181,1,609.96,669.19,60,59.5,1,0.078,0
4182,5,697.82,889.64,3,34.7,5,0.02,0
4183,2,579.15,747.18,216,237.7,2,0.255,0
4184,8,650.86,453.46,15,73.5,6,0.025,0
4185,3,443.56,547.23,298,143.7,1,0.032,0
4186,4,652.35,653.69,185,139.6,4,0.066,0
4187,4,639.11,316.12,124,29.7,2,0.065,0
4188,3,445.76,308.48,143,214.1,3,0.131,0
4189,4,763.72,476.44,65,35.6,4,0.026,0
4190,6,786.14,880.77,127,34.5,6,0.0,0
4191,5,600.69,578.26,76,20.5,3,0.155,0
4192,4,519.21,451.61,10,98.2,2,0.014,0
4193,3,959.56,941.36,48,184.5,3,0.043,0
4194,5,738.42,997.81,34,46.7,4,0.139,0
4195,7,343.0,322.79,9,36.3,5,0.009,0
4196,3,635.75,677.55,446,193.3,3,0.136,0
4197,5,602.26,678.19,78,143.4,3,0.101,0
4198,7,591.18,447.63,57,14.7,5,0.018,0
4199,7,863.83,961.38,34,5.1,5,0.034,0
4200,2,737.94,873.69,38,17.4,2,0.074,0
4201,5,795.3,954.36,58,103.8,5,0.074,0
4202,5,679.31,659.46,122,72.6,5,0.124,0
4203,3,828.0,983.13,69,15.7,3,0.062,0
4204,4,644.0,707.24,110,123.0,3,0.036,0
4205,3,734.93,744.9,117,210.4,3,0.029,0
4206,2,773.1,914.69,123,66.0,1,0.13,0
4207,2,606.56,818.16,87,45.9,2,0.174,0
4208,3,385.51,456.7,200,219.2,3,0.308,0
4209,2,446.02,439.39,13,194.2,2,0.283,0
4210,2,1046.79,944.58,39,148.8,2,0.146,0
4211,2,797.67,881.78,372,279.7,2,0.099,0
4212,2,804.73,829.56,27,149.1,2,0.057,0
4213,4,913.22,1118.26,62,19.1,2,0.054,0
4214,1,531.26,430.27,117,365.0,1,0.134,0
4215,5,591.35,714.01,48,15.3,5,0.04,0
4216,3,534.28,385.15,242,117.5,3,0.052,0
4217,6,1053.49,1016.59,67,15.8,4,0.242,0
4218,3,550.32,614.52,199,89.9,2,0.006,0
4219,5,888.14,868.18,426,123.4,5,0.027,0
4220,4,601.16,653.93,378,180.0,4,0.06,0
4221,4,712.79,910.33,229,132.6,4,0.135,0
4222,5,890.55,789.53,75,36.3,4,0.307,0
4223,1,742.9,534.3,64,242.4,1,0.139,0
4224,2,680.25,525.84,185,345.1,2,0.045,0
4225,2,1040.26,1021.79,395,193.6,1,0.171,0
4226,4,424.91,530.79,350,85.6,4,0.067,1
4227,5,558.39,523.34,85,66.9,5,0.15,0
4228,4,653.56,935.36,124,46.8,4,0.066,0
4229,2,856.64,638.83,47,349.2,2,0.032,0
4230,2,624.46,406.06,32,59.6,2,0.116,0
4231,4,845.16,884.77,104,178.7,4,0.197,0
4232,4,441.64,391.58,26,32.4,1,0.14,0
4233,3,872.24,740.97,60,67.1,1,0.029,0
4234,5,834.03,837.59,61,131.7,2,0.1,0
4235,2,538.79,406.01,388,349.5,1,0.021,0
4236,2,694.83,770.63,311,162.0,2,0.018,0
4237,5,659.59,685.38,25,86.0,5,0.105,0
4238,5,767.52,712.57,12,104.5,4,0.087,0
4239,4,874.18,911.06,26,74.7,4,0.017,0
4240,4,597.54,826.08,75,173.5,4,0.067,0
4241,3,755.42,718.26,183,167.2,3,0.017,0
4242,4,736.84,664.53,75,175.7,2,0.016,0
4243,5,718.75,815.31,243,59.5,5,0.058,0
4244,7,918.3,796.47,73,90.3,5,0.055,0
4245,3,724.08,793.79,79,34.1,1,0.041,0
4246,6,517.75,602.81,117,114.4,2,0.004,1
4247,7,810.68,1037.59,221,67.0,7,0.221,0
4248,2,940.14,879.82,58,165.3,2,0.004,0
4249,2,721.0,530.65,46,100.8,2,0.083,0
4250,3,902.81,856.39,28,221.7,3,0.139,0
4251,5,637.1,659.61,69,95.5,5,0.079,0
4252,2,762.14,668.01,90,196.3,2,0.028,0
4253,8,465.59,477.89,18,24.4,5,0.017,0
4254,3,608.53,820.64,153,218.7,3,0.105,0
4255,7,725.3,642.5,25,91.9,1,0.004,0
4256,5,800.46,671.01,127,148.4,4,0.013,0
4257,6,765.49,909.17,137,26.7,3,0.027,0
4258,4,892.05,670.99,31,1.6,3,0.073,0
4259,1,470.65,471.87,28,64.0,1,0.138,0
4260,3,920.46,824.04,43,51.5,3,0.035,0
4261,7,592.95,396.88,53,29.7,7,0.045,0
4262,6,515.71,500.98,119,24.9,1,0.204,1
4263,4,855.55,748.15,52,69.0,4,0.125,0
4264,4,533.13,587.15,110,36.3,2,0.035,1
4265,1,912.04,948.5,109,365.0,1,0.009,0
4266,4,372.68,385.76,3,129.9,4,0.098,0
4267,6,586.65,475.36,30,66.7,2,0.134,0
4268,2,831.56,737.5,203,199.9,2,0.023,0
4269,4,800.85,841.1,85,15.5,4,0.094,0
4270,3,304.87,250.67,88,26.5,3,0.178,0
4271,4,600.44,595.83,92,103.1,4,0.12,0
4272,3,442.64,473.61,119,45.7,3,0.008,0
4273,5,720.78,828.74,48,20.9,3,0.087,0
4274,1,707.68,631.19,77,365.0,1,0.049,0
4275,2,662.85,610.88,59,344.4,2,0.182,0
4276,5,683.99,710.84,15,38.7,2,0.285,0
4277,2,534.77,456.41,75,32.1,2,0.07,0
4278,9,589.9,426.72,99,20.5,2,0.086,1
4279,1,860.0,920.8,2,237.4,1,0.013,0
4280,4,626.55,593.76,87,158.9,4,0.112,0
4281,3,614.27,680.11,22,55.9,3,0.036,0
4282,5,870.97,771.28,122,100.3,5,0.088,0
4283,6,523.17,532.3,12,86.1,6,0.168,0
4284,4,921.95,589.3,18,83.2,4,0.025,0
4285,7,934.72,1048.33,3,23.3,2,0.003,0
4286,3,547.67,488.88,70,61.1,3,0.12,0
4287,3,838.1,814.76,125,212.7,3,0.057,0
4288,6,375.7,364.23,27,34.1,6,0.028,0
4289,2,715.26,665.53,6,36.6,2,0.007,0
4290,3,548.71,555.8,136,38.5,2,0.0,0
4291,7,775.8,777.89,141,45.8,5,0.007,0
4292,2,747.23,779.99,89,214.6,2,0.17,0
4293,7,658.5,492.79,124,46.7,6,0.318,0
4294,4,536.04,618.76,166,177.7,2,0.033,1
4295,4,837.59,816.81,84,142.0,4,0.015,0
4296,1,695.3,742.65,134,365.0,1,0.01,0
4297,2,593.89,578.56,151,227.3,2,0.221,0
4298,2,623.01,490.24,184,115.3,2,0.098,0
4299,4,685.66,1032.79,176,139.0,2,0.087,0
4300,2,685.11,702.37,123,141.6,2,0.004,0
4301,3,746.49,510.93,164,101.7,3,0.188,0
4302,2,843.38,827.85,29,31.1,2,0.039,0
4303,6,857.12,789.87,109,20.8,4,0.027,0
4304,6,666.04,644.42,4,25.7,6,0.019,0
4305,10,763.76,513.83,59,39.1,3,0.089,0
4306,2,669.9,673.92,179,282.0,2,0.09,0
4307,2,882.02,728.09,493,282.5,2,0.131,0
4308,2,680.14,880.88,78,298.6,2,0.068,0
4309,1,718.15,702.8,21,365.0,1,0.163,0
4310,4,696.13,796.22,41,110.4,3,0.202,0
4311,2,769.16,905.17,78,270.0,2,0.227,0
4312,1,794.72,865.68,153,153.0,1,0.011,0
4313,4,907.76,937.24,21,84.0,4,0.165,0
4314,3,881.71,1075.3,22,79.2,3,0.052,0
4315,4,706.49,618.64,25,132.2,4,0.008,0
4316,4,693.54,797.34,27,16.1,1,0.115,0
4317,6,666.25,610.87,205,110.2,6,0.003,0
4318,4,851.23,866.74,17,156.5,4,0.163,0
4319,5,736.8,558.49,47,107.8,5,0.008,0
4320,2,1069.25,790.42,74,158.4,2,0.252,0
4321,4,690.47,680.01,14,70.8,4,0.109,0
4322,5,928.22,1127.19,10,58.2,5,0.13,0
4323,3,929.53,891.84,224,75.4,2,0.118,0
4324,4,925.53,1238.33,186,74.0,1,0.054,0
4325,4,650.56,702.28,265,62.2,4,0.059,0
4326,3,687.35,664.22,45,188.4,2,0.029,0
4327,5,675.69,875.89,67,42.8,5,0.292,0
4328,7,921.04,1162.16,21,106.9,6,0.044,0
4329,3,632.47,460.22,59,232.1,2,0.154,0
4330,3,613.25,608.57,189,227.3,3,0.142,0
4331,4,804.07,886.59,66,154.8,1,0.005,0
4332,3,500.84,573.03,13,229.1,3,0.108,0
4333,6,815.23,914.51,0,6.9,1,0.101,0
4334,4,528.82,511.38,27,62.2,1,0.092,0
4335,4,638.25,598.61,20,131.9,1,0.001,0
4336,5,873.31,854.95,142,125.1,4,0.216,0
4337,7,616.64,524.19,79,99.7,1,0.184,0
4338,3,745.98,542.42,218,85.3,3,0.195,0
4339,5,881.3,972.5,48,110.8,3,0.003,0
4340,4,529.18,590.14,90,51.4,4,0.221,0
4341,6,725.97,980.96,43,102.3,6,0.067,0
4342,3,797.03,702.88,30,125.8,3,0.023,0
4343,2,487.02,522.64,115,67.7,2,0.007,0
4344,5,544.34,516.65,44,8.6,4,0.19,0
4345,7,942.37,914.9,20,29.7,5,0.329,0
4346,2,528.09,461.39,34,21.9,2,0.148,0
4347,3,647.56,653.79,13,144.6,3,0.077,0
4348,4,397.62,507.71,154,66.8,4,0.032,1
4349,2,582.13,531.93,114,86.3,2,0.183,0
4350,1,816.43,882.58,259,365.0,1,0.187,0
4351,2,843.79,743.19,13,362.4,2,0.113,0
4352,4,819.07,579.38,50,35.1,4,0.057,0
