customer_id,complaints_last_6_months,support_tickets_last_6_months,rating_last_purchase,NPS_score
3892,0,0,4,8
3893,0,0,2,3
3894,0,0,5,3
3895,0,0,2,7
3896,0,1,4,9
3897,0,1,4,8
3898,0,0,3,7
3899,0,0,4,3
3900,0,0,4,3
3901,0,0,3,9
3902,0,1,3,9
3903,0,1,2,4
3904,0,1,4,9
3905,0,0,5,7
3906,0,0,5,9
3907,0,2,4,7
3908,0,0,5,9
3909,0,1,3,8
3910,0,0,5,4
3911,0,1,5,3
3912,0,0,4,6
3913,0,1,4,4
3914,1,0,3,4
3915,0,1,4,7
3916,0,0,4,4
3917,0,1,5,7
3918,0,0,4,5
3919,0,0,3,3
3920,0,0,2,9
3921,0,1,3,6
3922,0,0,5,3
3923,1,1,3,1
3924,0,0,3,9
3925,0,0,5,3
3926,0,0,3,5
3927,0,0,4,9
3928,0,1,5,8
3929,0,2,5,8
3930,0,0,5,7
3931,1,1,5,4
3932,0,1,4,9
3933,0,2,3,4
3934,0,1,4,4
3935,0,0,2,9
3936,0,1,4,4
3937,0,1,2,10
3938,0,0,4,7
3939,0,1,4,5
3940,0,0,3,0
3941,0,0,5,4
3942,0,1,5,7
3943,0,0,1,5
3944,0,0,4,1
3945,0,3,4,4
3946,1,0,4,6
3947,0,1,4,8
3948,0,0,5,7
3949,1,0,4,5
3950,1,1,5,4
3951,0,0,4,7
3952,1,1,5,5
3953,0,0,3,8
3954,2,2,3,4
3955,0,1,5,8
3956,0,0,1,8
3957,0,0,1,5
3958,1,0,5,6
3959,0,1,5,1
3960,0,0,4,4
3961,0,0,3,6
3962,0,0,4,5
3963,0,0,3,5
3964,0,1,4,5
3965,0,0,5,3
3966,0,0,3,1
3967,1,0,1,5
3968,0,1,5,2
3969,0,0,4,7
3970,0,0,3,3
3971,0,1,5,2
3972,0,0,5,3
3973,0,0,1,0
3974,0,1,3,5
3975,2,0,3,8
3976,1,0,5,5
3977,1,0,3,9
3978,0,0,5,7
3979,0,1,3,7
3980,0,0,3,5
3981,0,0,2,9
3982,0,0,2,0
3983,0,0,5,7
3984,0,0,3,7
3985,0,0,5,5
3986,0,0,5,2
3987,0,0,4,5
3988,0,1,5,2
3989,0,0,3,9
3990,0,1,3,0
3991,0,0,5,6
3992,0,0,4,8
3993,0,1,4,5
3994,0,1,4,5
3995,0,0,5,10
3996,1,0,3,2
3997,0,0,3,7
3998,0,0,4,7
3999,0,2,5,4
4000,0,0,5,8
4001,0,0,5,6
4002,0,1,2,7
4003,0,3,4,4
4004,0,0,5,1
4005,0,0,4,3
4006,0,0,5,4
4007,0,0,2,8
4008,0,0,4,6
4009,0,1,3,5
4010,0,0,4,8
4011,0,1,5,2
4012,0,0,5,3
4013,0,1,5,9
4014,1,2,4,5
4015,0,1,3,5
4016,1,1,3,5
4017,0,1,3,3
4018,0,0,4,6
4019,1,0,5,8
4020,0,1,5,7
4021,0,1,3,7
4022,1,0,3,1
4023,0,0,4,9
4024,0,1,5,9
4025,0,0,2,9
4026,0,1,3,6
4027,0,0,3,4
4028,0,1,3,5
4029,0,0,5,5
4030,0,0,5,8
4031,0,0,4,7
4032,0,1,3,8
4033,0,0,4,6
4034,0,0,4,9
4035,0,1,5,8
4036,0,1,4,8
4037,0,0,3,4
4038,0,0,4,10
4039,1,1,3,8
4040,0,1,4,5
4041,0,0,1,5
4042,0,0,4,7
4043,0,0,4,3
4044,0,0,5,8
4045,0,0,4,6
4046,0,1,1,8
4047,0,0,4,5
4048,0,0,4,9
4049,2,1,5,7
4050,0,0,4,6
4051,0,0,4,6
4052,0,0,4,3
4053,1,0,2,3
4054,0,1,1,0
4055,0,1,3,6
4056,0,0,4,10
4057,0,0,2,2
4058,0,0,5,10
4059,0,0,5,10
4060,0,0,5,10
4061,0,0,3,6
4062,0,1,5,6
4063,0,0,5,8
4064,0,0,5,5
4065,0,1,5,1
4066,0,0,5,6
4067,0,1,2,7
4068,0,1,4,6
4069,0,0,3,5
4070,0,0,5,9
4071,0,0,2,10
4072,0,1,5,4
4073,1,0,4,9
4074,0,0,3,2
4075,0,0,4,10
4076,1,1,1,9
4077,0,2,1,9
4078,0,2,2,6
4079,0,1,4,5
4080,0,2,5,4
4081,0,0,4,1
4082,1,0,5,7
4083,0,1,5,3
4084,0,1,5,9
4085,1,0,4,8
4086,0,0,2,7
4087,0,0,2,7
4088,0,0,3,8
4089,1,1,5,5
4090,0,0,3,5
4091,1,1,3,5
4092,0,1,3,9
4093,0,0,4,3
4094,0,1,5,7
4095,0,2,4,10
4096,0,1,3,9
4097,0,2,2,4
4098,0,0,4,7
4099,0,0,2,6
4100,0,1,3,7
4101,0,0,5,7
4102,0,0,3,7
4103,0,1,3,5
4104,0,0,4,8
4105,0,0,5,9
4106,0,1,3,5
4107,0,0,3,5
4108,0,0,5,2
4109,0,0,4,8
4110,0,0,2,5
4111,0,1,5,7
4112,0,0,3,5
4113,0,0,1,6
4114,0,0,4,8
4115,0,0,4,4
4116,0,0,5,0
4117,0,0,3,7
4118,0,0,5,5
4119,0,2,4,7
4120,0,0,4,9
4121,0,0,5,5
4122,0,0,5,10
4123,0,1,3,6
4124,0,0,4,8
4125,0,0,4,8
4126,0,0,3,5
4127,0,0,3,0
4128,0,0,3,5
4129,1,0,4,6
4130,0,0,4,8
4131,0,0,2,6
4132,0,1,3,6
4133,0,0,5,8
4134,0,1,5,8
4135,0,0,5,8
4136,0,1,4,7
4137,0,3,5,1
4138,0,0,4,5
4139,0,0,5,6
4140,0,1,4,5
4141,0,0,5,6
4142,1,0,4,3
4143,0,1,2,1
4144,0,0,5,7
4145,0,0,5,8
4146,0,0,3,6
4147,1,1,5,5
4148,0,0,4,10
4149,0,0,4,4
4150,0,1,5,6
4151,0,0,4,5
4152,0,0,5,9
4153,0,0,5,0
4154,0,2,4,9
4155,0,0,4,7
4156,0,1,3,9
4157,1,0,4,8
4158,1,1,2,7
4159,0,2,4,8
4160,0,0,3,8
4161,0,0,5,5
4162,0,0,2,7
4163,0,1,3,3
4164,0,1,1,8
4165,0,0,3,9
4166,0,0,3,7
4167,0,0,2,9
4168,0,0,4,10
4169,0,0,2,3
4170,0,0,3,5
4171,0,0,4,6
4172,0,0,4,8
4173,0,0,4,8
4174,0,0,4,8
4175,0,1,3,9
4176,0,1,5,9
4177,0,0,4,6
4178,0,0,5,9
4179,0,0,4,5
4180,0,0,4,8
4181,0,0,5,9
4182,1,0,1,6
4183,0,0,4,2
4184,0,1,2,6
4185,0,0,3,5
4186,0,1,5,7
4187,0,1,3,7
4188,0,1,4,6
4189,1,0,3,7
4190,1,1,4,6
4191,0,1,2,8
4192,1,0,4,3
4193,0,2,4,8
4194,0,0,3,7
4195,0,0,3,2
4196,1,0,5,4
4197,0,2,4,3
4198,0,0,4,9
4199,0,0,4,8
4200,0,0,4,5
4201,0,0,5,9
4202,0,0,5,8
4203,0,2,3,2
4204,0,2,4,10
4205,0,0,5,9
4206,1,0,4,6
4207,0,0,2,7
4208,0,0,3,6
4209,0,1,5,6
4210,0,0,1,4
4211,0,1,2,8
4212,0,0,4,3
4213,0,2,5,7
4214,0,0,5,7
4215,0,0,5,10
4216,0,1,2,4
4217,0,2,3,7
4218,0,1,5,4
4219,0,0,5,7
4220,0,1,5,6
4221,0,0,5,5
4222,0,1,1,7
4223,0,2,5,7
4224,0,0,5,8
4225,0,0,4,1
4226,0,0,3,8
4227,0,0,3,9
4228,0,0,3,3
4229,0,0,3,4
4230,0,2,5,6
4231,0,1,5,7
4232,1,0,2,6
4233,0,0,3,6
4234,0,1,5,10
4235,0,0,4,5
4236,0,1,4,7
4237,0,0,5,8
4238,1,2,5,4
4239,0,1,4,10
4240,0,0,5,4
4241,0,0,5,6
4242,0,0,2,7
4243,0,1,3,7
4244,0,0,4,3
4245,1,0,5,2
4246,0,1,5,4
4247,0,0,5,7
4248,0,1,2,1
4249,0,0,2,7
4250,0,0,1,5
4251,0,2,5,3
4252,0,0,5,5
4253,0,1,5,6
4254,0,0,3,5
4255,0,0,5,8
4256,0,0,4,6
4257,2,0,5,5
4258,0,1,3,9
4259,0,0,4,4
4260,0,2,4,4
4261,0,0,5,9
4262,0,0,5,8
4263,0,1,5,2
4264,0,0,4,7
4265,0,0,5,6
4266,0,2,2,5
4267,0,1,4,9
4268,0,0,4,7
4269,0,0,5,7
4270,0,0,4,10
4271,0,0,2,8
4272,0,0,4,6
4273,0,0,5,6
4274,0,0,4,6
4275,1,0,3,9
4276,0,2,3,10
4277,0,1,5,9
4278,0,1,2,0
4279,0,0,4,9
4280,0,1,5,3
4281,0,0,3,6
4282,1,0,3,2
4283,0,0,4,5
4284,0,1,3,1
4285,0,0,2,8
4286,0,0,4,7
4287,0,0,2,2
4288,0,2,4,6
4289,0,0,5,8
4290,0,0,4,7
4291,0,1,4,7
4292,0,0,4,6
4293,0,2,3,6
4294,0,0,3,9
4295,0,0,1,7
4296,0,0,5,9
4297,0,2,5,8
4298,0,0,2,8
4299,0,0,5,8
4300,0,0,3,9
4301,0,0,3,2
4302,0,0,3,4
4303,0,0,4,5
4304,0,0,5,6
4305,1,0,5,2
4306,0,0,4,5
4307,0,1,4,6
4308,1,0,5,9
4309,0,0,2,5
4310,0,1,3,8
4311,1,0,5,9
4312,0,0,5,5
4313,0,0,4,6
4314,0,0,4,7
4315,0,1,5,7
4316,0,0,1,5
4317,0,1,4,6
4318,0,0,4,0
4319,1,0,5,9
4320,0,1,3,6
4321,1,0,3,6
4322,0,1,4,10
4323,0,0,4,8
4324,0,0,2,6
4325,0,0,4,4
4326,0,0,2,7
4327,0,1,3,8
4328,0,0,4,6
4329,0,0,5,5
4330,0,0,4,8
4331,0,0,3,0
4332,0,0,5,2
4333,0,0,3,7
4334,0,2,5,2
4335,0,1,3,7
4336,0,0,4,3
4337,0,2,4,8
4338,0,1,3,5
4339,0,1,5,5
4340,0,0,4,2
4341,0,0,3,2
4342,0,2,4,7
4343,0,0,2,4
4344,0,1,3,2
4345,0,1,3,5
4346,0,2,3,10
4347,0,1,4,0
4348,0,0,3,9
4349,0,0,4,9
4350,0,0,5,5
4351,0,1,4,7
4352,0,1,5,3
4353,0,2,4,7
4354,0,0,2,10
4355,0,0,3,5
4356,0,3,4,6
4357,0,1,3,5
4358,0,0,4,6
4359,0,0,5,6
4360,0,1,5,7
4361,0,0,3,8
4362,1,0,4,9
4363,0,0,2,4
4364,0,0,3,4
4365,0,1,2,10
4366,1,0,5,9
4367,0,1,3,6
4368,0,0,4,10
4369,0,0,5,3
4370,0,1,4,10
4371,0,0,4,5
4372,0,0,4,9
4373,0,1,4,6
4374,0,1,4,6
4375,1,1,4,3
4376,0,0,5,9
4377,0,1,4,8
4378,0,0,4,7
4379,0,1,4,5
4380,0,1,4,7
4381,0,0,4,7
4382,0,0,3,6
4383,0,0,5,3
4384,0,0,4,1
4385,0,0,3,5
4386,0,1,3,7
4387,0,0,4,8
4388,0,1,4,7
4389,0,0,5,6
4390,0,0,5,8
4391,0,0,4,6
4392,0,1,3,6
4393,0,0,4,7
4394,0,0,4,5
4395,1,0,1,5
4396,0,0,2,9
4397,0,1,4,2
4398,1,1,4,7
4399,0,0,2,7
4400,0,0,5,8
4401,0,1,4,7
4402,0,1,3,5
4403,0,0,4,6
4404,0,1,5,6
4405,0,0,4,8
4406,0,0,3,4
4407,0,0,5,5
4408,0,1,4,5
4409,0,0,4,6
4410,0,0,5,3
4411,0,0,4,5
4412,0,1,2,9
4413,0,0,4,8
4414,1,2,2,9
4415,0,0,3,5
4416,0,0,2,9
4417,0,0,5,6
4418,0,0,2,7
4419,0,1,4,6
4420,0,0,5,3
4421,1,0,3,5
4422,1,1,5,9
4423,0,0,4,5
4424,0,0,3,5
4425,0,0,5,10
4426,2,1,1,5
4427,0,1,3,8
4428,0,0,2,9
4429,0,2,5,7
4430,0,0,4,3
4431,0,1,2,10
4432,0,0,5,0
4433,0,1,4,6
4434,0,0,2,9
4435,0,1,4,2
4436,0,0,4,8
4437,0,0,2,6
4438,0,0,5,7
4439,0,0,5,10
4440,0,1,5,9
4441,0,2,3,2
4442,0,0,2,8
4443,0,0,5,7
4444,1,0,4,7
4445,0,1,5,6
4446,2,0,3,7
4447,0,1,4,6
4448,0,0,3,8
4449,0,1,4,7
4450,0,0,1,8
4451,0,1,3,4
4452,0,0,2,7
4453,0,0,4,6
4454,1,0,2,9
4455,0,1,4,5
4456,0,0,5,3
4457,0,0,3,9
4458,0,0,3,9
4459,0,1,4,1
4460,1,0,2,10
4461,0,1,3,7
4462,1,1,5,10
4463,0,1,5,6
4464,1,1,3,9
4465,0,0,5,8
4466,0,0,2,2
4467,0,0,4,4
4468,0,0,2,4
4469,0,0,4,6
4470,0,1,2,6
4471,0,0,5,6
4472,0,1,4,8
4473,0,0,4,7
4474,0,0,4,7
4475,0,0,5,6
4476,0,1,5,4
4477,0,0,4,5
4478,0,0,4,4
4479,0,0,4,8
4480,0,0,4,3
4481,0,0,2,4
4482,0,0,4,6
4483,0,1,5,8
4484,0,0,3,9
4485,0,1,4,7
4486,1,0,3,5
4487,0,0,4,10
4488,0,0,1,7
4489,0,1,5,3
4490,0,0,5,7
4491,0,1,4,4
4492,0,0,4,6
4493,0,0,5,4
4494,0,0,5,1
4495,0,0,3,8
4496,0,0,5,0
4497,0,0,5,7
4498,0,1,1,4
4499,0,0,5,6
4500,0,0,3,9
4501,1,1,4,8
4502,0,0,5,3
4503,0,1,5,3
4504,0,1,3,7
4505,0,2,5,7
4506,0,0,4,2
4507,0,2,4,7
4508,0,1,4,5
4509,1,0,5,3
4510,1,0,4,9
4511,0,0,4,8
4512,0,0,2,4
4513,0,1,4,8
4514,0,1,5,5
4515,1,0,5,6
4516,0,1,5,8
4517,0,0,3,2
4518,0,0,4,5
4519,0,0,1,8
4520,0,1,5,7
4521,0,0,3,5
4522,0,0,3,5
4523,0,0,5,9
4524,0,0,5,9
4525,0,0,4,3
4526,0,0,4,2
4527,0,1,4,8
4528,2,0,4,7
4529,0,0,5,8
4530,0,0,5,6
4531,0,0,2,4
4532,0,1,3,0
4533,0,0,5,4
4534,1,0,4,8
4535,0,0,5,2
4536,0,1,2,5
4537,0,2,4,7
4538,0,1,2,1
4539,0,0,5,10
4540,0,2,4,7
4541,0,0,5,6
4542,0,1,4,5
4543,0,1,2,9
4544,1,1,2,8
4545,0,2,4,8
4546,0,0,1,4
4547,0,1,4,10
4548,0,1,5,0
4549,0,0,5,7
4550,0,1,4,6
4551,0,0,4,7
4552,0,1,4,8
4553,0,0,5,4
4554,1,0,1,6
4555,0,0,4,10
4556,0,1,4,9
4557,0,0,5,2
4558,0,2,3,8
4559,0,1,3,9
4560,0,0,5,7
4561,1,2,4,3
4562,0,0,4,5
4563,0,1,3,4
4564,0,1,3,6
4565,0,1,3,5
4566,0,0,3,4
4567,0,1,5,6
4568,0,1,4,6
4569,0,0,5,5
4570,0,0,4,4
4571,0,1,5,5
4572,1,1,3,5
4573,0,1,5,3
4574,0,0,5,7
4575,0,0,2,7
4576,0,0,3,5
4577,0,1,5,5
4578,0,0,3,6
4579,0,1,4,6
4580,0,0,5,3
4581,0,0,5,9
4582,0,0,5,5
4583,0,0,3,7
4584,0,0,4,4
4585,0,0,4,5
4586,0,0,3,4
4587,0,0,4,8
4588,0,0,5,7
4589,1,2,4,6
4590,0,0,5,3
4591,0,0,3,3
4592,0,0,4,8
4593,0,2,4,6
4594,0,0,3,5
4595,0,0,3,1
4596,0,1,5,7
4597,0,0,4,7
4598,0,0,5,4
4599,0,1,3,5
4600,0,0,4,3
4601,0,1,4,0
4602,0,0,1,6
4603,0,0,4,10
4604,0,2,5,7
4605,0,0,3,8
4606,0,1,5,9
4607,0,0,4,1
4608,0,0,4,1
4609,0,0,3,3
4610,0,0,4,7
4611,1,1,3,0
4612,0,0,1,2
4613,0,1,5,6
4614,0,3,3,6
4615,0,0,5,3
4616,0,0,4,9
4617,0,0,1,7
4618,0,0,5,5
4619,0,0,4,6
4620,0,2,4,2
4621,0,0,4,6
4622,0,1,5,5
4623,0,2,5,9
4624,0,1,2,8
4625,0,0,4,5
4626,0,2,5,3
4627,0,0,3,10
4628,0,1,3,8
4629,0,0,5,5
4630,0,0,4,6
4631,0,0,5,7
4632,0,0,4,5
4633,0,0,3,4
4634,0,2,3,7
4635,0,1,5,9
4636,0,1,5,4
4637,0,1,4,5
4638,0,0,5,2
4639,0,0,5,7
4640,1,0,5,8
4641,0,1,4,5
4642,0,0,1,3
4643,0,0,3,7
4644,1,0,3,6
4645,0,0,3,6
4646,0,0,5,5
4647,0,0,3,9
4648,0,0,3,6
4649,0,0,3,6
4650,0,0,5,4
4651,0,0,4,5
4652,0,0,5,9
4653,0,0,2,2
4654,0,0,4,4
4655,0,0,5,6
4656,0,0,5,3
4657,0,0,4,9
4658,0,1,5,7
4659,0,0,5,8
4660,0,0,2,7
4661,0,0,3,7
4662,0,1,5,6
4663,0,0,4,6
4664,0,0,5,7
4665,0,1,3,4
4666,0,1,4,3
4667,0,0,2,1
4668,0,1,5,5
4669,0,0,5,2
4670,0,0,5,9
4671,0,0,5,3
4672,0,0,3,5
4673,0,0,5,4
4674,0,0,4,6
4675,1,1,5,3
4676,0,0,5,8
4677,0,0,4,3
4678,0,0,5,9
4679,0,1,4,8
4680,0,0,4,7
4681,0,0,2,6
4682,1,0,4,4
4683,1,1,2,4
4684,0,1,4,7
4685,1,0,4,8
4686,0,1,5,3
4687,0,0,4,6
4688,0,1,5,7
4689,0,0,4,5
4690,0,0,4,9
4691,0,1,3,5
4692,0,1,5,6
4693,0,1,3,5
4694,0,0,2,9
4695,0,2,5,4
4696,0,0,4,5
4697,0,2,5,8
4698,0,0,5,5
4699,0,0,4,6
4700,0,0,2,9
4701,0,1,2,5
4702,0,0,3,8
4703,0,0,3,8
4704,0,0,4,8
4705,0,2,5,9
4706,2,0,4,9
4707,0,0,5,6
4708,0,2,5,6
4709,0,0,1,8
4710,0,0,4,3
4711,0,0,4,4
4712,0,1,4,10
4713,0,3,4,5
4714,0,0,4,6
4715,0,0,5,4
4716,0,0,4,7
4717,1,0,4,8
4718,0,0,5,10
4719,0,1,4,6
4720,0,0,4,9
4721,0,0,2,6
4722,0,1,5,8
4723,0,0,5,4
4724,0,3,2,6
4725,0,1,5,8
4726,1,0,5,6
4727,0,1,5,7
4728,0,0,4,7
4729,0,0,5,2
4730,1,1,5,1
4731,0,0,2,3
4732,0,0,3,6
4733,0,0,3,7
4734,0,0,3,3
4735,0,0,3,7
4736,0,0,3,5
4737,1,0,3,4
4738,1,0,1,7
4739,0,0,3,8
4740,0,0,3,8
4741,0,2,2,6
4742,0,2,4,8
4743,1,1,5,4
4744,0,0,4,5
4745,1,0,5,5
4746,0,0,2,6
4747,0,0,4,7
4748,0,1,3,9
4749,0,1,2,7
4750,0,0,3,5
4751,0,2,5,4
4752,1,0,4,8
4753,0,0,3,7
4754,0,1,3,5
4755,0,0,3,6
4756,0,0,5,5
4757,0,0,4,8
4758,0,2,3,7
4759,0,0,4,3
4760,0,0,3,8
4761,0,0,3,6
4762,0,0,5,7
4763,0,0,4,3
4764,0,0,3,6
4765,0,1,4,6
4766,0,0,4,7
4767,0,0,4,7
4768,0,0,4,3
4769,0,0,5,7
4770,0,0,4,5
4771,0,1,5,7
4772,0,1,5,5
4773,0,1,5,4
4774,0,0,4,10
4775,0,0,5,5
4776,0,1,1,4
4777,0,0,5,6
4778,0,0,3,7
4779,1,1,5,5
4780,0,1,4,5
4781,0,2,5,5
4782,0,0,5,8
4783,0,0,5,6
4784,0,0,4,5
4785,0,0,4,9
4786,0,0,3,5
4787,0,1,5,7
4788,1,0,4,7
4789,1,0,3,6
4790,0,2,4,9
4791,0,1,4,7
4792,0,0,2,10
4793,0,1,3,0
4794,0,1,4,6
4795,1,1,5,7
4796,0,1,4,2
4797,0,1,5,5
4798,1,1,4,7
4799,0,1,2,10
4800,0,0,3,9
4801,1,0,5,6
4802,0,0,3,4
4803,0,0,5,2
4804,1,2,4,6
4805,0,0,4,6
4806,0,0,3,7
4807,0,2,3,6
4808,1,0,3,5
4809,0,1,4,9
4810,1,0,4,6
4811,0,0,4,3
4812,0,0,5,6
4813,0,0,1,9
4814,1,0,4,5
4815,0,0,4,8
4816,0,2,2,9
4817,0,0,1,2
4818,0,1,5,6
4819,0,0,3,5
4820,1,1,4,6
4821,0,1,4,2
4822,0,0,4,3
4823,0,0,5,6
4824,0,0,3,9
4825,0,0,4,2
4826,0,0,3,2
4827,0,0,3,4
4828,0,1,5,3
4829,1,2,2,5
4830,1,0,5,6
4831,0,1,5,8
4832,0,0,4,4
4833,0,0,1,0
4834,0,0,1,7
4835,2,1,4,6
4836,0,0,5,5
4837,0,0,5,8
4838,0,2,4,4
4839,0,0,3,5
4840,0,0,4,6
4841,0,1,5,5
4842,0,0,4,5
4843,1,2,4,7
4844,0,0,3,7
4845,0,1,5,7
4846,0,0,1,6
4847,1,0,1,9
4848,0,0,3,5
4849,0,0,4,2
4850,0,0,4,8
4851,1,1,5,2
4852,0,0,3,10
4853,0,0,3,6
4854,0,2,3,7
4855,0,0,5,5
4856,0,1,4,9
4857,0,1,4,3
4858,0,2,3,6
4859,0,0,3,5
4860,0,1,1,5
4861,0,0,5,5
4862,0,0,4,5
4863,0,1,4,2
4864,0,0,4,6
4865,0,0,5,5
4866,0,0,5,8
4867,0,0,4,6
4868,0,0,4,7
4869,0,0,1,8
4870,0,0,2,8
4871,0,0,5,7
4872,0,1,4,9
4873,0,1,3,5
4874,1,1,4,7
4875,0,0,5,4
4876,0,1,1,7
4877,0,0,5,10
4878,0,0,3,5
4879,0,0,5,3
4880,0,0,5,6
4881,0,0,3,6
4882,1,0,2,7
4883,1,0,3,4
4884,0,0,4,9
4885,0,2,2,6
4886,0,1,5,8
4887,0,0,4,3
4888,0,0,3,5
4889,0,0,5,4
4890,1,0,5,5
4891,0,1,5,1
4892,1,0,4,3
4893,0,0,1,6
4894,1,0,5,3
4895,0,0,3,9
4896,0,1,4,6
4897,0,0,4,8
4898,0,0,4,6
4899,0,2,5,1
4900,0,0,5,5
4901,0,0,4,6
4902,0,0,3,5
4903,0,1,4,7
4904,0,0,3,7
4905,0,1,5,9
4906,0,0,1,5
4907,0,0,5,5
4908,0,0,2,7
4909,0,0,5,6
4910,0,0,4,0
4911,0,0,4,7
4912,0,0,4,7
4913,0,0,4,3
4914,0,1,4,5
4915,0,0,5,8
4916,0,0,2,7
4917,0,1,5,7
4918,1,0,2,8
4919,0,1,4,8
4920,0,1,4,7
4921,0,1,5,7
4922,0,0,2,9
4923,0,0,3,6
4924,0,1,1,7
4925,1,0,5,9
4926,0,0,3,5
4927,0,4,1,5
4928,0,0,5,3
4929,0,0,2,6
4930,0,0,4,3
4931,0,0,4,7
4932,1,0,4,8
4933,0,2,4,6
4934,0,0,5,5
4935,0,0,2,7
4936,0,0,5,3
4937,0,1,3,8
4938,0,0,4,4
4939,0,0,5,3
4940,0,1,2,0
4941,0,0,4,6
4942,0,0,5,1
4943,0,0,5,9
4944,0,0,3,9
4945,1,0,3,6
4946,0,0,4,1
4947,0,0,5,8
4948,0,1,5,3
4949,0,0,4,8
4950,1,0,5,7
4951,0,0,2,9
4952,0,0,2,6
4953,0,0,3,8
4954,0,0,4,8
4955,0,0,4,4
4956,0,0,3,5
4957,0,0,4,7
4958,0,0,4,4
4959,0,1,5,8
4960,0,0,5,6
4961,0,2,3,9
4962,0,1,4,7
4963,1,0,4,6
4964,0,1,4,9
4965,0,0,4,2
4966,0,0,5,1
4967,0,0,4,5
4968,0,1,4,5
4969,0,0,4,6
4970,0,0,4,5
4971,0,0,5,8
4972,2,0,4,10
4973,0,0,4,7
4974,1,0,3,8
4975,0,0,3,8
4976,0,0,4,5
4977,0,2,3,6
4978,0,0,3,10
4979,0,0,5,6
4980,1,0,3,7
4981,0,0,4,10
4982,0,0,4,0
4983,0,0,4,8
4984,0,0,3,8
4985,0,0,3,7
4986,0,1,2,8
4987,0,1,3,9
4988,0,0,4,3
4989,0,1,1,1
4990,1,0,4,5
4991,0,0,5,7
4992,0,2,2,4
4993,0,0,2,9
4994,0,0,2,5
4995,1,0,4,7
4996,0,0,5,7
4997,0,0,5,7
4998,0,0,5,8
4999,0,0,4,10
5000,0,0,4,0
